tconst,primaryTitle,startYear,runtimeMinutes,number_of_languages,budget,is_in_collection,release_month,popular_actors_count,rated_unknown,rated_R,rated_MA,rated_Unrated,rated_PG,rated_TV-14,rated_PG-13,rated_G,genre_Mystery,genre_Adventure,genre_Drama,genre_Action,genre_Comedy,genre_Documentary,genre_Thriller,genre_Romance,genre_Horror,genre_Crime,genre_unknown,AverageRating,rating_bins
tt7510790,1804: The Hidden History of Haiti,2017,115,3,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.9,D
tt7510798,Maari 2,2018,143,12,0,1,12,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5.6,D
tt7510870,Sakka Podu Podu Raja,2017,129,9,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4.2,E
tt7511008,Paradise Beach,2019,93,17,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,4.6,E
tt7511098,Malarazza: una storia di periferia,2017,94,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.0,C
tt7511320,Scheme Birds,2019,90,13,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.1,B
tt7511340,The Revenge of the Diva,2019,78,5,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.8,B
tt7511368,The Fight,2018,91,5,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.5,D
tt7511972,Versus,2019,80,8,0,0,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.4,E
tt7512170,Cherry Boys,2018,113,7,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.6,E
tt7512276,The Dig,2018,97,11,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.3,C
tt7512304,Smaller and Smaller Circles,2017,113,4,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6.6,C
tt7512472,Lost Records,2020,61,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,9.3,A
tt7512492,36 Husbands,2019,83,6,72000,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.6,D
tt7512566,The Skier,2017,75,7,0,0,12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.9,C
tt7512574,Addio fottuti musi verdi,2017,93,2,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5.5,D
tt7512592,Annadurai,2017,129,8,0,0,11,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5.3,D
tt7512624,Oru Nalla Naal Paathu Solren,2018,149,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.1,C
tt7512632,The Mennonite of the Living Dead,2019,72,4,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.4,E
tt7512864,El Mundo Entero,2020,78,2,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.1,A
tt7512950,Survivors,2018,87,3,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.9,B
tt7513016,Splinters,2018,94,1,0,0,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.7,D
tt7513326,Inmates,2017,287,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.4,A
tt7513844,A Nomad River,2021,69,3,0,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.2,B
tt7514020,The Tailor,2017,100,7,0,0,11,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.6,C
tt7514148,Ten: The Sacrifice,2019,79,4,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.4,E
tt7514302,Bhalwan Singh,2017,135,6,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,C
tt7514536,It's All a Plan,2017,74,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.3,B
tt7514902,Touching Concrete,2017,55,2,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,C
tt7515456,Mission of Honor,2018,107,20,10000000,0,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5.9,D
tt7516426,Cleft Lip,2018,84,7,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.1,E
tt7516478,Moldovan Miracle,2017,0,3,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.8,B
tt7516778,MCA Middle Class Abbayi,2017,144,9,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6.0,C
tt7516844,Roof Culture Asia,2017,113,3,0,0,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7.7,B
tt7517030,Polybius: The Video Game That Doesn't Exist,2017,69,1,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8.5,A
tt7517054,Una Mujer Sin Filtro,2018,90,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.3,D
tt7517072,Uncovered,2017,51,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.2,A
tt7517232,I Lost Albert,2018,100,7,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.4,E
tt7518346,Kuyt,2017,70,1,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.0,B
tt7518404,Coda 77,2021,101,3,0,0,9,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,5.7,D
tt7518466,Conor McGregor: Notorious,2017,90,15,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.1,B
tt7518732,Freek,2019,80,4,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6.6,C
tt7518786,'83,2021,162,30,36786988,0,12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.5,B
tt7519174,Of Fathers and Sons,2017,99,27,125000,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.3,B
tt7519410,Katy Perry: Will You Be My Witness?,2017,0,3,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.1,B
tt7520068,Kolej Havasi,2019,105,3,420,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.7,A
tt7520108,We're Going the Same Way,2018,74,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8,D
tt7520176,Revolution Rent,2019,90,5,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.6,C
tt7520184,Swamp Zombies 2,2018,72,4,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,4.5,E
tt7520196,Amalia,2018,97,2,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5.7,D
tt7520216,Grindhouse Nightmares,2017,75,4,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1.9,E
tt7520286,Bisbee '17,2018,112,5,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.8,C
tt7520394,The Goodiepal Equation,2017,70,1,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.6,B
tt7520532,The Perfect Ones,2018,97,10,1504710,0,10,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,5.5,D
tt7520568,The Hyperions,2022,90,22,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5.4,D
tt7520594,Only People,2018,88,6,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.2,D
tt7520626,To Know Him,2018,0,2,0,0,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.8,C
tt7520640,Bhulan the Maze,2022,145,3,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.1,A
tt7520658,The Red Hogaan,2017,54,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5.2,D
tt7520672,Call for Dreams,2018,83,6,0,0,9,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,5.9,D
tt7520746,Silence & Darkness,2019,81,11,0,0,11,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,5.5,D
tt7520766,Red Rover,2018,100,4,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6.5,C
tt7520980,Worth,2018,84,3,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,E
tt7521000,Word Is Bond,2018,87,4,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.9,D
tt7521214,Scare Package,2019,107,11,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5.4,D
tt7521292,How to Steal a Chair,2017,87,2,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.1,A
tt7521308,My Dear Lisa,2022,0,3,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.2,A
tt7521358,A Wake,2019,97,7,0,0,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.9,D
tt7521370,More Than T,2017,54,2,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5.7,D
tt7521384,100% Kadhal,2019,151,5,0,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3.9,E
tt7521452,Cosplay Universe,2022,84,5,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.3,A
tt7521504,Sveriges farligaste man: Svartenbrandt,2018,0,2,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.5,D
tt7521752,They Who Are Not Seen,2017,95,5,0,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,6.0,C
tt7521846,Badder Ben: The Final Chapter,2017,85,3,0,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.6,E
tt7521856,Ten Years Thailand,2018,95,10,0,1,12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.3,C
tt7521858,Ten Years Taiwan,2018,108,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.1,E
tt7521860,Ten Years Japan,2018,98,8,0,1,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.8,D
tt7521948,Boarding Pass,2017,88,7,0,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.3,C
tt7521990,Golden Job,2018,100,22,0,0,9,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,5.6,D
tt7522000,Youth on the March,2017,82,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.4,B
tt7522002,Genesis: Paradise Lost,2017,130,8,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.9,E
tt7522058,Fields of War,2017,80,4,0,0,12,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8,B
tt7522778,A Shelter Among the Clouds,2018,85,6,0,0,12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6.6,C
tt7523010,Koode,2018,155,7,0,0,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.6,B
tt7523046,Sella Turcica,2017,75,7,0,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.7,D
tt7523172,Uncle,2019,106,16,0,0,11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.2,B
tt7523180,Before the Frost,2018,104,14,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.8,C
tt7523386,Frères d'arme,2019,81,2,0,0,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.1,D
tt7523630,Debut,2017,80,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.8,B
tt7524292,Only 78,2017,78,4,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.6,D
tt7524352,Living. Loving.,2018,88,5,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.9,D
tt7524414,Beats,2019,101,16,25000,0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,7.1,B
tt7524444,The House Next Door: Meet the Blacks 2,2021,97,19,0,1,6,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3.9,E
tt7524558,A Mulher do Meu Marido,2019,95,6,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5.8,D
tt7524624,Bastaard,2019,104,13,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,C
tt7524720,D-Day at Pointe-du-Hoc,2019,55,3,100000,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.0,A
tt7524980,Watchman,2018,90,9,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5.2,D
tt7525496,18 to Party,2019,80,4,0,0,12,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,5.2,D
tt7525514,Bad Reputation,2018,93,14,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.3,B
tt7525548,My Name is Hungry Buffalo,2017,83,4,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.6,D
tt7525590,Berlin Excelsior,2017,87,3,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.8,C
tt7525778,The Package,2018,94,27,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5.5,D
tt7525792,Don't Read This on a Plane,2020,93,14,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5.1,D
tt7525884,The Bastard and the Beautiful World,2018,105,6,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.8,E
tt7525910,Return to Bollene,2017,69,5,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.9,C
tt7525936,Permanent Green Light,2018,91,3,0,0,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.5,D
tt7526210,Foreigner Double Vision 40 Live.Reloaded,2019,0,2,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,B
tt7526318,Rec Man,2018,0,3,12000,0,8,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,4.7,E
tt7526328,Silent Mist,2017,101,4,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.1,C
tt7526338,Damat Takimi,2017,109,4,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5.6,D
tt7526414,Simply Complicated,2017,78,6,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7.4,B
tt7526416,Bes and the Beshies,2017,105,3,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.4,E
tt7526426,Bir Nefes Yeter,2017,114,3,0,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6.1,C
tt7526492,Rezo,2018,62,5,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.0,A
tt7526836,FryDay,2018,114,8,0,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5.3,D
tt7526894,Slovo House,2017,81,8,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.0,A
tt7526964,Nine Month War,2019,75,4,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.8,C
tt7527082,Hamid,2018,108,5,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.7,B
tt7527512,aKasha,2018,78,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6.9,C
tt7527526,Skippers,2018,71,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.6,A
tt7527534,Loon,2017,79,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5.0,D
tt7527538,Jefe,2018,89,11,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.4,D
tt7527564,Inventing Tomorrow,2018,87,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.0,B
tt7527626,The Weight of Water,2018,79,5,0,0,11,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8.6,A
tt7527694,Pickpockets,2018,108,16,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.4,D
tt7527702,Re-action,2017,85,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,C
tt7527716,KAILI: Karena Aku Ingin Kembali,2017,98,1,0,0,11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.3,A
tt7527782,Cuentos de la Bruja,2019,78,4,9000,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7.4,B
tt7527818,I'll See You Around,2019,79,4,50000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.6,E
tt7527912,Wasted Talent,2018,66,4,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.4,C
tt7528086,Kri,2018,138,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5.1,D
tt7528150,Prankz,2017,71,3,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.9,E
tt7528342,Trumping Democracy,2017,69,5,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.3,D
tt7528504,Strange Tales from Appalachia,2017,95,3,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4.4,E
tt7528592,The Bridge: Full Circle,2020,0,2,0,0,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.6,A
tt7528846,Two Sevens Clash: Dread Meets Punk Rockers,2017,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.1,A
tt7529298,Attack,2022,121,30,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6.8,C
tt7529350,Van Goghs,2018,103,10,0,0,8,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.4,C
tt7529360,Mandao of the Dead,2018,74,3,30000,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4.7,E
tt7529650,Call Boy,2018,119,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6.1,C
tt7530340,Brighton 4th,2021,90,14,0,0,12,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.9,C
tt7530358,Calendar,2018,90,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.6,A
tt7530404,Gamemaster,2020,97,5,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.6,C
tt7530450,The Russian Job,2018,67,10,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.5,C
tt7530986,Lady J,2018,109,21,0,0,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,6.8,C
tt7531040,Meyaadha Maan,2017,147,3,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7.2,B
tt7531096,StarDog and TurboCat,2019,90,19,2100000,0,12,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,D
tt7531118,Last Male Standing,2019,72,7,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.9,C
tt7531138,Only You,2018,119,18,0,0,7,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6.7,C
tt7531860,Ajvar,2019,107,6,0,0,12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.9,C
tt7531888,Cosmic Candy,2019,100,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5.8,D
tt7531990,Görevimiz Tatil,2018,110,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.8,E
tt7532202,Highway 318,2017,96,3,0,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.3,C
tt7532392,Birds of a Feather 2,2018,89,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.6,E
tt7532578,Paw Patrol: Mission Big Screen,2017,65,9,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.2,B
tt7532654,People Like Me,2017,0,2,300000,0,12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.6,A
tt7533152,The Boy Who Harnessed the Wind,2019,113,33,0,0,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.6,B
tt7533160,Beware the Children,2018,90,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.1,D
tt7533178,Field of Valor: Air Activities of Texas,2019,117,2,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.4,A
tt7533410,Oru Pakka Kathai,2020,124,6,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7.0,B
tt7533422,Tamara Vol. 2,2018,102,4,0,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5.1,D
tt7533612,Soyer,2017,91,2,0,0,11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.5,D
tt7533756,Louis & Luca - Mission to the Moon,2018,80,20,0,1,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,C
tt7533846,Mutluluk Zamani,2017,108,17,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5.9,D
tt7533878,Sen Kiminle Dans Ediyorsun,2017,106,6,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.6,D
tt7533956,The Full House,2018,105,13,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.3,D
tt7534006,Meeting My Father,2018,110,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.0,A
tt7534044,Nomades,2019,87,2,0,0,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.1,B
tt7534054,Sorry Angel,2018,132,29,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,6.8,C
tt7534068,The Trouble with You,2018,108,31,0,0,10,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,6.2,C
tt7534096,Angel Face,2018,108,22,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.0,C
tt7534102,The Swallows of Kabul,2019,81,28,0,0,9,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.4,B
tt7534118,Head Above Water,2018,85,6,0,0,12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.4,C
tt7534136,Little Vampire,2020,85,15,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,C
tt7534150,Our Happy Holiday,2018,102,15,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.9,D
tt7534306,Jenseits des Spiegels,2018,89,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,5.7,D
tt7534314,Niet Schieten,2018,139,8,0,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.6,B
tt7534342,Trote,2018,83,4,0,0,12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.3,D
tt7534378,Me and El Che,2017,90,5,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.0,C
tt7534810,Confetti,2021,86,4,0,0,8,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.9,C
tt7535280,Teeth,2017,71,3,0,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.9,A
tt7535288,Nothing Like Thanksgiving,2018,90,2,250000,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.2,B
tt7535290,A Predator's Obsession,2020,88,10,0,1,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,4.8,E
tt7535466,Iron Footsteps,2017,114,5,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.6,A
tt7535666,Retrocausality,2019,73,8,0,0,12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7.5,B
tt7535730,Projapoti Biskut,2017,116,3,0,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.6,C
